"VarName","TimeString","VarValue","Validity","Time_ms"
"setpoint","12/8/2025 9:23:26 PM",100,1,45999891272.9514
"level","12/8/2025 9:23:26 PM",95.34505,1,45999891272.9514
"kp","12/8/2025 9:23:26 PM",7.4,1,45999891272.9514
"ti","12/8/2025 9:23:26 PM",0,1,45999891272.9514
"td","12/8/2025 9:23:26 PM",0,1,45999891272.9514
"setpoint","12/8/2025 9:23:31 PM",100,1,45999891331.1458
"level","12/8/2025 9:23:31 PM",95.85503,1,45999891331.1458
"kp","12/8/2025 9:23:31 PM",7.4,1,45999891331.1458
"ti","12/8/2025 9:23:31 PM",0,1,45999891331.1458
"td","12/8/2025 9:23:31 PM",0,1,45999891331.1458
"setpoint","12/8/2025 9:23:36 PM",100,1,45999891389.294
"level","12/8/2025 9:23:36 PM",95.38845,1,45999891389.294
"kp","12/8/2025 9:23:36 PM",7.4,1,45999891389.294
"ti","12/8/2025 9:23:36 PM",0,1,45999891389.294
"td","12/8/2025 9:23:36 PM",0,1,45999891389.294
"setpoint","12/8/2025 9:23:41 PM",100,1,45999891447.4421
"level","12/8/2025 9:23:41 PM",95.76823,1,45999891447.4421
"kp","12/8/2025 9:23:41 PM",7.4,1,45999891447.4421
"ti","12/8/2025 9:23:41 PM",0,1,45999891447.4421
"td","12/8/2025 9:23:41 PM",0,1,45999891447.4421
"setpoint","12/8/2025 9:23:46 PM",100,1,45999891505.6597
"level","12/8/2025 9:23:46 PM",95.51867,1,45999891505.6597
"kp","12/8/2025 9:23:46 PM",7.4,1,45999891505.6597
"ti","12/8/2025 9:23:46 PM",0,1,45999891505.6597
"td","12/8/2025 9:23:46 PM",0,1,45999891505.6597
"setpoint","12/8/2025 9:23:51 PM",100,1,45999891563.8426
"level","12/8/2025 9:23:51 PM",95.60547,1,45999891563.8426
"kp","12/8/2025 9:23:51 PM",7.4,1,45999891563.8426
"ti","12/8/2025 9:23:51 PM",0,1,45999891563.8426
"td","12/8/2025 9:23:51 PM",0,1,45999891563.8426
"setpoint","12/8/2025 9:23:56 PM",100,1,45999891622.0602
"level","12/8/2025 9:23:56 PM",95.70313,1,45999891622.0602
"kp","12/8/2025 9:23:56 PM",7.4,1,45999891622.0602
"ti","12/8/2025 9:23:56 PM",0,1,45999891622.0602
"td","12/8/2025 9:23:56 PM",0,1,45999891622.0602
"setpoint","12/8/2025 9:24:01 PM",100,1,45999891680.2083
"level","12/8/2025 9:24:01 PM",95.43186,1,45999891680.2083
"kp","12/8/2025 9:24:01 PM",7.4,1,45999891680.2083
"ti","12/8/2025 9:24:01 PM",0,1,45999891680.2083
"td","12/8/2025 9:24:01 PM",0,1,45999891680.2083
"setpoint","12/8/2025 9:24:06 PM",100,1,45999891738.3912
"level","12/8/2025 9:24:06 PM",95.83334,1,45999891738.3912
"kp","12/8/2025 9:24:06 PM",7.4,1,45999891738.3912
"ti","12/8/2025 9:24:06 PM",0,1,45999891738.3912
"td","12/8/2025 9:24:06 PM",0,1,45999891738.3912
"setpoint","12/8/2025 9:24:11 PM",100,1,45999891796.5741
"level","12/8/2025 9:24:11 PM",95.33421,1,45999891796.5741
"kp","12/8/2025 9:24:11 PM",7.4,1,45999891796.5741
"ti","12/8/2025 9:24:11 PM",0,1,45999891796.5741
"td","12/8/2025 9:24:11 PM",0,1,45999891796.5741
"setpoint","12/8/2025 9:24:16 PM",100,1,45999891854.7685
"level","12/8/2025 9:24:16 PM",95.88759,1,45999891854.7685
"kp","12/8/2025 9:24:16 PM",7.4,1,45999891854.7685
"ti","12/8/2025 9:24:16 PM",0,1,45999891854.7685
"td","12/8/2025 9:24:16 PM",0,1,45999891854.7685
"setpoint","12/8/2025 9:24:21 PM",100,1,45999891912.8935
"level","12/8/2025 9:24:21 PM",95.34505,1,45999891912.8935
"kp","12/8/2025 9:24:21 PM",7.4,1,45999891912.8935
"ti","12/8/2025 9:24:21 PM",0,1,45999891912.8935
"td","12/8/2025 9:24:21 PM",0,1,45999891912.8935
"setpoint","12/8/2025 9:24:26 PM",100,1,45999891971.0764
"level","12/8/2025 9:24:26 PM",95.82248,1,45999891971.0764
"kp","12/8/2025 9:24:26 PM",7.4,1,45999891971.0764
"ti","12/8/2025 9:24:26 PM",0,1,45999891971.0764
"td","12/8/2025 9:24:26 PM",0,1,45999891971.0764
"setpoint","12/8/2025 9:24:31 PM",100,1,45999892029.2477
"level","12/8/2025 9:24:31 PM",95.46441,1,45999892029.2477
"kp","12/8/2025 9:24:31 PM",7.4,1,45999892029.2477
"ti","12/8/2025 9:24:31 PM",0,1,45999892029.2477
"td","12/8/2025 9:24:31 PM",0,1,45999892029.2477
"setpoint","12/8/2025 9:24:36 PM",100,1,45999892087.4306
"level","12/8/2025 9:24:36 PM",95.64887,1,45999892087.4306
"kp","12/8/2025 9:24:36 PM",7.4,1,45999892087.4306
"ti","12/8/2025 9:24:36 PM",0,1,45999892087.4306
"td","12/8/2025 9:24:36 PM",0,1,45999892087.4306
"setpoint","12/8/2025 9:24:41 PM",100,1,45999892145.6366
"level","12/8/2025 9:24:41 PM",95.65972,1,45999892145.6366
"kp","12/8/2025 9:24:41 PM",4.44,1,45999892145.6366
"ti","12/8/2025 9:24:41 PM",0,1,45999892145.6366
"td","12/8/2025 9:24:41 PM",0,1,45999892145.6366
"setpoint","12/8/2025 9:24:46 PM",100,1,45999892203.7963
"level","12/8/2025 9:24:46 PM",93.81511,1,45999892203.7963
"kp","12/8/2025 9:24:46 PM",4.44,1,45999892203.7963
"ti","12/8/2025 9:24:46 PM",7.5,1,45999892203.7963
"td","12/8/2025 9:24:46 PM",0,1,45999892203.7963
"setpoint","12/8/2025 9:24:51 PM",100,1,45999892261.9445
"level","12/8/2025 9:24:51 PM",94.01041,1,45999892261.9445
"kp","12/8/2025 9:24:51 PM",4.44,1,45999892261.9445
"ti","12/8/2025 9:24:51 PM",1.875,1,45999892261.9445
"td","12/8/2025 9:24:51 PM",0,1,45999892261.9445
"setpoint","12/8/2025 9:24:56 PM",100,1,45999892320.1042
"level","12/8/2025 9:24:56 PM",107.8342,1,45999892320.1042
"kp","12/8/2025 9:24:56 PM",4.44,1,45999892320.1042
"ti","12/8/2025 9:24:56 PM",1.875,1,45999892320.1042
"td","12/8/2025 9:24:56 PM",0,1,45999892320.1042
"setpoint","12/8/2025 9:25:02 PM",100,1,45999892379.537
"level","12/8/2025 9:25:02 PM",105.3277,1,45999892379.537
"kp","12/8/2025 9:25:02 PM",4.44,1,45999892379.537
"ti","12/8/2025 9:25:02 PM",1.875,1,45999892379.537
"td","12/8/2025 9:25:02 PM",0,1,45999892379.537
"setpoint","12/8/2025 9:25:07 PM",100,1,45999892437.9861
"level","12/8/2025 9:25:07 PM",96.61458,1,45999892437.9861
"kp","12/8/2025 9:25:07 PM",4.44,1,45999892437.9861
"ti","12/8/2025 9:25:07 PM",1.875,1,45999892437.9861
"td","12/8/2025 9:25:07 PM",0,1,45999892437.9861
"setpoint","12/8/2025 9:25:12 PM",100,1,45999892496.1806
"level","12/8/2025 9:25:12 PM",99.78298,1,45999892496.1806
"kp","12/8/2025 9:25:12 PM",4.44,1,45999892496.1806
"ti","12/8/2025 9:25:12 PM",1.875,1,45999892496.1806
"td","12/8/2025 9:25:12 PM",0,1,45999892496.1806
"setpoint","12/8/2025 9:25:17 PM",100,1,45999892554.3403
"level","12/8/2025 9:25:17 PM",111.8815,1,45999892554.3403
"kp","12/8/2025 9:25:17 PM",4.44,1,45999892554.3403
"ti","12/8/2025 9:25:17 PM",1.875,1,45999892554.3403
"td","12/8/2025 9:25:17 PM",0,1,45999892554.3403
"setpoint","12/8/2025 9:25:22 PM",100,1,45999892612.5231
"level","12/8/2025 9:25:22 PM",102.2352,1,45999892612.5231
"kp","12/8/2025 9:25:22 PM",4.44,1,45999892612.5231
"ti","12/8/2025 9:25:22 PM",1.875,1,45999892612.5231
"td","12/8/2025 9:25:22 PM",0,1,45999892612.5231
"setpoint","12/8/2025 9:25:27 PM",100,1,45999892670.6366
"level","12/8/2025 9:25:27 PM",94.80251,1,45999892670.6366
"kp","12/8/2025 9:25:27 PM",4.44,1,45999892670.6366
"ti","12/8/2025 9:25:27 PM",1.875,1,45999892670.6366
"td","12/8/2025 9:25:27 PM",0,1,45999892670.6366
"setpoint","12/8/2025 9:25:32 PM",100,1,45999892728.831
"level","12/8/2025 9:25:32 PM",106.3694,1,45999892728.831
"kp","12/8/2025 9:25:32 PM",4.44,1,45999892728.831
"ti","12/8/2025 9:25:32 PM",1.875,1,45999892728.831
"td","12/8/2025 9:25:32 PM",0,1,45999892728.831
"setpoint","12/8/2025 9:25:37 PM",100,1,45999892786.9792
"level","12/8/2025 9:25:37 PM",108.4093,1,45999892786.9792
"kp","12/8/2025 9:25:37 PM",4.44,1,45999892786.9792
"ti","12/8/2025 9:25:37 PM",1.875,1,45999892786.9792
"td","12/8/2025 9:25:37 PM",0,1,45999892786.9792
"setpoint","12/8/2025 9:25:42 PM",100,1,45999892845.162
"level","12/8/2025 9:25:42 PM",99.42491,1,45999892845.162
"kp","12/8/2025 9:25:42 PM",4.44,1,45999892845.162
"ti","12/8/2025 9:25:42 PM",1.875,1,45999892845.162
"td","12/8/2025 9:25:42 PM",0,1,45999892845.162
"setpoint","12/8/2025 9:25:47 PM",0,1,45999892903.3681
"level","12/8/2025 9:25:47 PM",92.20921,1,45999892903.3681
"kp","12/8/2025 9:25:47 PM",4.44,1,45999892903.3681
"ti","12/8/2025 9:25:47 PM",1.875,1,45999892903.3681
"td","12/8/2025 9:25:47 PM",0,1,45999892903.3681
"setpoint","12/8/2025 9:25:52 PM",0,1,45999892961.5278
"level","12/8/2025 9:25:52 PM",84.29905,1,45999892961.5278
"kp","12/8/2025 9:25:52 PM",4.44,1,45999892961.5278
"ti","12/8/2025 9:25:52 PM",1.875,1,45999892961.5278
"td","12/8/2025 9:25:52 PM",0,1,45999892961.5278
"setpoint","12/8/2025 9:25:57 PM",0,1,45999893019.6644
"level","12/8/2025 9:25:57 PM",76.88802,1,45999893019.6644
"kp","12/8/2025 9:25:57 PM",4.44,1,45999893019.6644
"ti","12/8/2025 9:25:57 PM",1.875,1,45999893019.6644
"td","12/8/2025 9:25:57 PM",0,1,45999893019.6644
"setpoint","12/8/2025 9:26:02 PM",0,1,45999893077.8357
"level","12/8/2025 9:26:02 PM",69.97613,1,45999893077.8357
"kp","12/8/2025 9:26:02 PM",4.44,1,45999893077.8357
"ti","12/8/2025 9:26:02 PM",1.875,1,45999893077.8357
"td","12/8/2025 9:26:02 PM",0,1,45999893077.8357
"setpoint","12/8/2025 9:26:07 PM",0,1,45999893136.007
"level","12/8/2025 9:26:07 PM",63.60677,1,45999893136.007
"kp","12/8/2025 9:26:07 PM",4.44,1,45999893136.007
"ti","12/8/2025 9:26:07 PM",1.875,1,45999893136.007
"td","12/8/2025 9:26:07 PM",0,1,45999893136.007
"setpoint","12/8/2025 9:26:12 PM",0,1,45999893194.0972
"level","12/8/2025 9:26:12 PM",57.68229,1,45999893194.0972
"kp","12/8/2025 9:26:12 PM",4.44,1,45999893194.0972
"ti","12/8/2025 9:26:12 PM",7.5,1,45999893194.0972
"td","12/8/2025 9:26:12 PM",0,1,45999893194.0972
"$RT_OFF$","12/8/2025 9:26:14 PM",0,2,45999893221.9097
"setpoint","12/8/2025 9:26:37 PM",0,1,45999893485.8912
"level","12/8/2025 9:26:37 PM",34.73307,1,45999893485.8912
"kp","12/8/2025 9:26:37 PM",4.44,1,45999893485.8912
"ti","12/8/2025 9:26:37 PM",7.5,1,45999893485.8912
"td","12/8/2025 9:26:37 PM",0,1,45999893485.8912
"setpoint","12/8/2025 9:26:42 PM",0,1,45999893544.0856
"level","12/8/2025 9:26:42 PM",31.33681,1,45999893544.0856
"kp","12/8/2025 9:26:42 PM",4.44,1,45999893544.0856
"ti","12/8/2025 9:26:42 PM",7.5,1,45999893544.0856
"td","12/8/2025 9:26:42 PM",1.875,1,45999893544.0856
"setpoint","12/8/2025 9:26:47 PM",0,1,45999893602.8356
"level","12/8/2025 9:26:47 PM",28.33116,1,45999893602.8356
"kp","12/8/2025 9:26:47 PM",4.44,1,45999893602.8356
"ti","12/8/2025 9:26:47 PM",7.5,1,45999893602.8356
"td","12/8/2025 9:26:47 PM",1.875,1,45999893602.8356
"$RT_OFF$","12/8/2025 9:26:50 PM",0,2,45999893632.1991
"setpoint","12/8/2025 9:27:34 PM",0,1,45999894146.0995
"level","12/8/2025 9:27:34 PM",13.11849,1,45999894146.0995
"kp","12/8/2025 9:27:34 PM",4.44,1,45999894146.0995
"ti","12/8/2025 9:27:34 PM",7.5,1,45999894146.0995
"td","12/8/2025 9:27:34 PM",1.875,1,45999894146.0995
"setpoint","12/8/2025 9:27:39 PM",0,1,45999894204.2824
"level","12/8/2025 9:27:39 PM",12.42404,1,45999894204.2824
"kp","12/8/2025 9:27:39 PM",4.44,1,45999894204.2824
"ti","12/8/2025 9:27:39 PM",7.5,1,45999894204.2824
"td","12/8/2025 9:27:39 PM",1.875,1,45999894204.2824
"setpoint","12/8/2025 9:27:44 PM",0,1,45999894262.4653
"level","12/8/2025 9:27:44 PM",11.83811,1,45999894262.4653
"kp","12/8/2025 9:27:44 PM",4.44,1,45999894262.4653
"ti","12/8/2025 9:27:44 PM",7.5,1,45999894262.4653
"td","12/8/2025 9:27:44 PM",1.875,1,45999894262.4653
"setpoint","12/8/2025 9:27:49 PM",0,1,45999894320.6366
"level","12/8/2025 9:27:49 PM",11.34983,1,45999894320.6366
"kp","12/8/2025 9:27:49 PM",4.44,1,45999894320.6366
"ti","12/8/2025 9:27:49 PM",7.5,1,45999894320.6366
"td","12/8/2025 9:27:49 PM",1.875,1,45999894320.6366
"setpoint","12/8/2025 9:27:54 PM",0,1,45999894378.8194
"level","12/8/2025 9:27:54 PM",10.94835,1,45999894378.8194
"kp","12/8/2025 9:27:54 PM",4.44,1,45999894378.8194
"ti","12/8/2025 9:27:54 PM",7.5,1,45999894378.8194
"td","12/8/2025 9:27:54 PM",1.875,1,45999894378.8194
"setpoint","12/8/2025 9:27:59 PM",0,1,45999894436.9792
"level","12/8/2025 9:27:59 PM",10.60113,1,45999894436.9792
"kp","12/8/2025 9:27:59 PM",4.44,1,45999894436.9792
"ti","12/8/2025 9:27:59 PM",7.5,1,45999894436.9792
"td","12/8/2025 9:27:59 PM",1.875,1,45999894436.9792
"setpoint","12/8/2025 9:28:05 PM",0,1,45999894498.8426
"level","12/8/2025 9:28:05 PM",10.27561,1,45999894498.8426
"kp","12/8/2025 9:28:05 PM",4.44,1,45999894498.8426
"ti","12/8/2025 9:28:05 PM",7.5,1,45999894498.8426
"td","12/8/2025 9:28:05 PM",1.875,1,45999894498.8426
"setpoint","12/8/2025 9:28:10 PM",0,1,45999894560.0347
"level","12/8/2025 9:28:10 PM",10.05859,1,45999894560.0347
"kp","12/8/2025 9:28:10 PM",4.44,1,45999894560.0347
"ti","12/8/2025 9:28:10 PM",7.5,1,45999894560.0347
"td","12/8/2025 9:28:10 PM",1.875,1,45999894560.0347
"setpoint","12/8/2025 9:28:15 PM",0,1,45999894618.2523
"level","12/8/2025 9:28:15 PM",9.874132,1,45999894618.2523
"kp","12/8/2025 9:28:15 PM",4.44,1,45999894618.2523
"ti","12/8/2025 9:28:15 PM",7.5,1,45999894618.2523
"td","12/8/2025 9:28:15 PM",1.875,1,45999894618.2523
"setpoint","12/8/2025 9:28:20 PM",0,1,45999894680.0347
"level","12/8/2025 9:28:20 PM",0,1,45999894680.0347
"kp","12/8/2025 9:28:20 PM",4.44,1,45999894680.0347
"ti","12/8/2025 9:28:20 PM",7.5,1,45999894680.0347
"td","12/8/2025 9:28:20 PM",1.875,1,45999894680.0347
"setpoint","12/8/2025 9:28:26 PM",0,1,45999894739.6644
"level","12/8/2025 9:28:26 PM",9.559463,1,45999894739.6644
"kp","12/8/2025 9:28:26 PM",4.44,1,45999894739.6644
"ti","12/8/2025 9:28:26 PM",7.5,1,45999894739.6644
"td","12/8/2025 9:28:26 PM",1.875,1,45999894739.6644
"setpoint","12/8/2025 9:28:31 PM",0,1,45999894798.4491
"level","12/8/2025 9:28:31 PM",9.450954,1,45999894798.4491
"kp","12/8/2025 9:28:31 PM",4.44,1,45999894798.4491
"ti","12/8/2025 9:28:31 PM",7.5,1,45999894798.4491
"td","12/8/2025 9:28:31 PM",1.875,1,45999894798.4491
"setpoint","12/8/2025 9:28:36 PM",0,1,45999894859.6412
"level","12/8/2025 9:28:36 PM",9.364149,1,45999894859.6412
"kp","12/8/2025 9:28:36 PM",4.44,1,45999894859.6412
"ti","12/8/2025 9:28:36 PM",7.5,1,45999894859.6412
"td","12/8/2025 9:28:36 PM",1.875,1,45999894859.6412
"setpoint","12/8/2025 9:28:41 PM",0,1,45999894917.7894
"level","12/8/2025 9:28:41 PM",9.309896,1,45999894917.7894
"kp","12/8/2025 9:28:41 PM",4.44,1,45999894917.7894
"ti","12/8/2025 9:28:41 PM",7.5,1,45999894917.7894
"td","12/8/2025 9:28:41 PM",1.875,1,45999894917.7894
"setpoint","12/8/2025 9:28:46 PM",0,1,45999894975.9838
"level","12/8/2025 9:28:46 PM",9.255642,1,45999894975.9838
"kp","12/8/2025 9:28:46 PM",4.44,1,45999894975.9838
"ti","12/8/2025 9:28:46 PM",7.5,1,45999894975.9838
"td","12/8/2025 9:28:46 PM",1.875,1,45999894975.9838
"setpoint","12/8/2025 9:28:51 PM",0,1,45999895034.1898
"level","12/8/2025 9:28:51 PM",9.22309,1,45999895034.1898
"kp","12/8/2025 9:28:51 PM",4.44,1,45999895034.1898
"ti","12/8/2025 9:28:51 PM",7.5,1,45999895034.1898
"td","12/8/2025 9:28:51 PM",1.875,1,45999895034.1898
"$RT_OFF$","12/8/2025 9:28:52 PM",0,2,45999895047.7199
"setpoint","12/8/2025 9:29:13 PM",0,1,45999895284.1551
"level","12/8/2025 9:29:13 PM",9.125434,1,45999895284.1551
"kp","12/8/2025 9:29:13 PM",4.44,1,45999895284.1551
"ti","12/8/2025 9:29:13 PM",7.5,1,45999895284.1551
"td","12/8/2025 9:29:13 PM",1.875,1,45999895284.1551
"setpoint","12/8/2025 9:29:18 PM",100,1,45999895342.3611
"level","12/8/2025 9:29:18 PM",9.103732,1,45999895342.3611
"kp","12/8/2025 9:29:18 PM",4.44,1,45999895342.3611
"ti","12/8/2025 9:29:18 PM",7.5,1,45999895342.3611
"td","12/8/2025 9:29:18 PM",1.875,1,45999895342.3611
"setpoint","12/8/2025 9:29:23 PM",100,1,45999895400.5556
"level","12/8/2025 9:29:23 PM",32.70399,1,45999895400.5556
"kp","12/8/2025 9:29:23 PM",4.44,1,45999895400.5556
"ti","12/8/2025 9:29:23 PM",7.5,1,45999895400.5556
"td","12/8/2025 9:29:23 PM",1.875,1,45999895400.5556
"setpoint","12/8/2025 9:29:28 PM",100,1,45999895460.1157
"level","12/8/2025 9:29:28 PM",61.44748,1,45999895460.1157
"kp","12/8/2025 9:29:28 PM",4.44,1,45999895460.1157
"ti","12/8/2025 9:29:28 PM",7.5,1,45999895460.1157
"td","12/8/2025 9:29:28 PM",1.875,1,45999895460.1157
"setpoint","12/8/2025 9:29:33 PM",100,1,45999895518.2755
"level","12/8/2025 9:29:33 PM",87.97743,1,45999895518.2755
"kp","12/8/2025 9:29:33 PM",4.44,1,45999895518.2755
"ti","12/8/2025 9:29:33 PM",7.5,1,45999895518.2755
"td","12/8/2025 9:29:33 PM",1.875,1,45999895518.2755
"setpoint","12/8/2025 9:29:38 PM",100,1,45999895576.412
"level","12/8/2025 9:29:38 PM",104.6767,1,45999895576.412
"kp","12/8/2025 9:29:38 PM",4.44,1,45999895576.412
"ti","12/8/2025 9:29:38 PM",7.5,1,45999895576.412
"td","12/8/2025 9:29:38 PM",1.875,1,45999895576.412
"setpoint","12/8/2025 9:29:43 PM",100,1,45999895634.5949
"level","12/8/2025 9:29:43 PM",105.523,1,45999895634.5949
"kp","12/8/2025 9:29:43 PM",4.44,1,45999895634.5949
"ti","12/8/2025 9:29:43 PM",7.5,1,45999895634.5949
"td","12/8/2025 9:29:43 PM",1.875,1,45999895634.5949
"setpoint","12/8/2025 9:29:48 PM",100,1,45999895692.7778
"level","12/8/2025 9:29:48 PM",102.7344,1,45999895692.7778
"kp","12/8/2025 9:29:48 PM",4.44,1,45999895692.7778
"ti","12/8/2025 9:29:48 PM",7.5,1,45999895692.7778
"td","12/8/2025 9:29:48 PM",1.875,1,45999895692.7778
"setpoint","12/8/2025 9:29:53 PM",100,1,45999895750.9375
"level","12/8/2025 9:29:53 PM",101.6385,1,45999895750.9375
"kp","12/8/2025 9:29:53 PM",4.44,1,45999895750.9375
"ti","12/8/2025 9:29:53 PM",7.5,1,45999895750.9375
"td","12/8/2025 9:29:53 PM",1.875,1,45999895750.9375
"setpoint","12/8/2025 9:29:58 PM",100,1,45999895809.0741
"level","12/8/2025 9:29:58 PM",99.52257,1,45999895809.0741
"kp","12/8/2025 9:29:58 PM",4.44,1,45999895809.0741
"ti","12/8/2025 9:29:58 PM",7.5,1,45999895809.0741
"td","12/8/2025 9:29:58 PM",1.875,1,45999895809.0741
"setpoint","12/8/2025 9:30:03 PM",100,1,45999895867.2338
"level","12/8/2025 9:30:03 PM",99.89149,1,45999895867.2338
"kp","12/8/2025 9:30:03 PM",4.44,1,45999895867.2338
"ti","12/8/2025 9:30:03 PM",7.5,1,45999895867.2338
"td","12/8/2025 9:30:03 PM",1.875,1,45999895867.2338
"setpoint","12/8/2025 9:30:08 PM",100,1,45999895925.4745
"level","12/8/2025 9:30:08 PM",99.80469,1,45999895925.4745
"kp","12/8/2025 9:30:08 PM",4.44,1,45999895925.4745
"ti","12/8/2025 9:30:08 PM",7.5,1,45999895925.4745
"td","12/8/2025 9:30:08 PM",1.875,1,45999895925.4745
"setpoint","12/8/2025 9:30:13 PM",100,1,45999895983.669
"level","12/8/2025 9:30:13 PM",99.76128,1,45999895983.669
"kp","12/8/2025 9:30:13 PM",4.44,1,45999895983.669
"ti","12/8/2025 9:30:13 PM",7.5,1,45999895983.669
"td","12/8/2025 9:30:13 PM",1.875,1,45999895983.669
"setpoint","12/8/2025 9:30:18 PM",100,1,45999896041.8287
"level","12/8/2025 9:30:18 PM",100.1519,1,45999896041.8287
"kp","12/8/2025 9:30:18 PM",4.44,1,45999896041.8287
"ti","12/8/2025 9:30:18 PM",7.5,1,45999896041.8287
"td","12/8/2025 9:30:18 PM",1.875,1,45999896041.8287
"setpoint","12/8/2025 9:30:23 PM",100,1,45999896099.9769
"level","12/8/2025 9:30:23 PM",99.89149,1,45999896099.9769
"kp","12/8/2025 9:30:23 PM",4.44,1,45999896099.9769
"ti","12/8/2025 9:30:23 PM",7.5,1,45999896099.9769
"td","12/8/2025 9:30:23 PM",1.875,1,45999896099.9769
"setpoint","12/8/2025 9:30:28 PM",100,1,45999896158.1366
"level","12/8/2025 9:30:28 PM",100.0651,1,45999896158.1366
"kp","12/8/2025 9:30:28 PM",4.44,1,45999896158.1366
"ti","12/8/2025 9:30:28 PM",7.5,1,45999896158.1366
"td","12/8/2025 9:30:28 PM",1.875,1,45999896158.1366
"setpoint","12/8/2025 9:30:33 PM",100,1,45999896216.4005
"level","12/8/2025 9:30:33 PM",100.0217,1,45999896216.4005
"kp","12/8/2025 9:30:33 PM",4.44,1,45999896216.4005
"ti","12/8/2025 9:30:33 PM",7.5,1,45999896216.4005
"td","12/8/2025 9:30:33 PM",1.875,1,45999896216.4005
"setpoint","12/8/2025 9:30:38 PM",100,1,45999896274.5602
"level","12/8/2025 9:30:38 PM",99.9566,1,45999896274.5602
"kp","12/8/2025 9:30:38 PM",4.44,1,45999896274.5602
"ti","12/8/2025 9:30:38 PM",7.5,1,45999896274.5602
"td","12/8/2025 9:30:38 PM",1.875,1,45999896274.5602
"setpoint","12/8/2025 9:30:43 PM",100,1,45999896332.7546
"level","12/8/2025 9:30:43 PM",100.0434,1,45999896332.7546
"kp","12/8/2025 9:30:43 PM",4.44,1,45999896332.7546
"ti","12/8/2025 9:30:43 PM",7.5,1,45999896332.7546
"td","12/8/2025 9:30:43 PM",1.875,1,45999896332.7546
"setpoint","12/8/2025 9:30:48 PM",100,1,45999896390.9375
"level","12/8/2025 9:30:48 PM",99.96745,1,45999896390.9375
"kp","12/8/2025 9:30:48 PM",4.44,1,45999896390.9375
"ti","12/8/2025 9:30:48 PM",7.5,1,45999896390.9375
"td","12/8/2025 9:30:48 PM",1.875,1,45999896390.9375
"setpoint","12/8/2025 9:30:53 PM",100,1,45999896449.1204
"level","12/8/2025 9:30:53 PM",100.0108,1,45999896449.1204
"kp","12/8/2025 9:30:53 PM",4.44,1,45999896449.1204
"ti","12/8/2025 9:30:53 PM",7.5,1,45999896449.1204
"td","12/8/2025 9:30:53 PM",1.875,1,45999896449.1204
"$RT_OFF$","12/8/2025 9:30:54 PM",0,2,45999896460.3935
"$RT_COUNT$",756,,,,